START TIME,STOP TIME,DURATION (min),CONSUMPTION (kWh),Charger,AvPower
5/11/2019,5/11/2019,24,12.6,Quick,31.5
5/11/2019,5/11/2019,30,18,Quick,36
5/11/2019,5/11/2019,34,17.5,Quick,30.88235294
5/11/2019,5/11/2019,28,9.5,Quick,20.35714286
5/11/2019,5/11/2019,20,6.2,Quick,18.6
5/11/2019,5/11/2019,16,6.8,Quick,25.5
5/11/2019,5/11/2019,9,3.5,Quick,23.33333333
5/11/2019,5/11/2019,12,7.3,Quick,36.5
5/11/2019,5/11/2019,14,3.4,Quick,14.57142857
5/11/2019,5/11/2019,29,17.5,Quick,36.20689655
5/11/2019,5/11/2019,20,5.9,Quick,17.7
5/11/2019,5/11/2019,19,11.9,Quick,37.57894737
5/11/2019,5/11/2019,33,18.6,Quick,33.81818182
5/11/2019,5/11/2019,20,8.7,Quick,26.1
5/11/2019,5/11/2019,25,7.2,Quick,17.28
5/11/2019,5/11/2019,49,5.5,Quick,6.734693878
5/11/2019,5/11/2019,46,5.4,Quick,7.043478261
5/11/2019,5/11/2019,42,1.28,Normal,1.828571429
5/11/2019,5/11/2019,21,6.3,Quick,18
5/11/2019,5/11/2019,27,0.98,Normal,2.177777778
5/11/2019,5/11/2019,33,4.1,Quick,7.454545455
5/11/2019,5/11/2019,28,1.9,Quick,4.071428571
5/11/2019,5/11/2019,30,8,Quick,16
5/11/2019,5/11/2019,28,15,Quick,32.14285714
5/11/2019,5/11/2019,21,8.6,Quick,24.57142857
5/11/2019,5/11/2019,28,3.3,Quick,7.071428571
5/11/2019,5/11/2019,40,1.47,Normal,2.205
5/11/2019,5/11/2019,79,43.5,Quick,33.03797468
5/11/2019,5/11/2019,78,25.5,Quick,19.61538462
5/11/2019,5/11/2019,33,1.1,Normal,2
5/11/2019,5/11/2019,22,0.75,Normal,2.045454545
5/11/2019,5/11/2019,23,2.1,Quick,5.47826087
5/11/2019,5/11/2019,27,15.5,Quick,34.44444444
5/11/2019,5/11/2019,55,1.92,Normal,2.094545455
5/11/2019,5/11/2019,45,33,Quick,44
5/11/2019,5/11/2019,39,13.2,Quick,20.30769231
5/11/2019,5/11/2019,58,38.2,Quick,39.51724138
5/11/2019,5/11/2019,26,7.2,Quick,16.61538462
5/11/2019,5/11/2019,22,6.3,Quick,17.18181818
5/11/2019,5/11/2019,254,2.33,Normal,0.550393701
5/11/2019,5/11/2019,79,0.76,Normal,0.57721519
5/11/2019,5/11/2019,34,19.2,Quick,33.88235294
5/11/2019,5/11/2019,12,7.3,Quick,36.5
5/11/2019,5/11/2019,154,4.55,Normal,1.772727273
5/11/2019,5/11/2019,36,11.1,Quick,18.5
5/11/2019,5/11/2019,34,13.1,Quick,23.11764706
5/11/2019,5/11/2019,16,1.1,Quick,4.125
5/11/2019,5/11/2019,23,6,Quick,15.65217391
5/11/2019,5/11/2019,41,20.6,Quick,30.14634146
5/11/2019,5/11/2019,25,16.8,Quick,40.32
5/11/2019,5/11/2019,27,5.6,Quick,12.44444444
5/11/2019,5/11/2019,21,3.8,Quick,10.85714286
5/11/2019,5/11/2019,12,2.9,Quick,14.5
5/11/2019,5/11/2019,32,8.7,Quick,16.3125
5/11/2019,5/11/2019,9,1.9,Quick,12.66666667
5/11/2019,5/11/2019,32,18.6,Quick,34.875
5/11/2019,5/11/2019,32,8.6,Quick,16.125
5/11/2019,5/11/2019,65,2.87,Normal,2.649230769
5/11/2019,5/11/2019,26,9,Quick,20.76923077
5/11/2019,5/11/2019,122,3.39,Normal,1.667213115
5/11/2019,5/11/2019,56,16.2,Quick,17.35714286
5/11/2019,5/11/2019,32,11.8,Quick,22.125
5/11/2019,5/11/2019,22,9.7,Quick,26.45454545
5/11/2019,5/11/2019,28,7.5,Quick,16.07142857
5/11/2019,5/11/2019,41,2.3,Quick,3.365853659
5/11/2019,5/11/2019,11,6.9,Quick,37.63636364
5/11/2019,5/11/2019,33,8.6,Quick,15.63636364
5/11/2019,5/11/2019,44,12.7,Quick,17.31818182
5/11/2019,5/11/2019,31,8.4,Quick,16.25806452
5/11/2019,5/11/2019,24,13.4,Quick,33.5
5/11/2019,5/11/2019,27,7.6,Quick,16.88888889
5/11/2019,5/11/2019,9,0.9,Quick,6
5/11/2019,5/11/2019,28,8.3,Quick,17.78571429
5/11/2019,5/11/2019,10,5.6,Quick,33.6
5/11/2019,5/11/2019,44,14.9,Quick,20.31818182
5/11/2019,5/11/2019,16,8.9,Quick,33.375
5/11/2019,5/11/2019,16,9.3,Quick,34.875
5/11/2019,5/11/2019,37,22.7,Quick,36.81081081
5/11/2019,5/11/2019,37,14.1,Quick,22.86486486
5/11/2019,5/11/2019,12,1.4,Quick,7
5/11/2019,5/11/2019,32,14.8,Quick,27.75
5/11/2019,5/11/2019,36,9.9,Quick,16.5
5/11/2019,5/11/2019,24,7,Quick,17.5
5/11/2019,5/11/2019,18,8.1,Quick,27
5/11/2019,5/11/2019,33,5.4,Quick,9.818181818
5/11/2019,5/11/2019,64,32.9,Quick,30.84375
5/11/2019,5/11/2019,31,19.5,Quick,37.74193548
5/11/2019,5/11/2019,30,11.6,Quick,23.2
5/11/2019,5/11/2019,22,6.5,Quick,17.72727273
5/11/2019,5/11/2019,191,6.88,Normal,2.161256545
5/11/2019,5/11/2019,35,20.3,Quick,34.8
5/11/2019,5/11/2019,46,15.9,Quick,20.73913043
5/11/2019,5/11/2019,29,2.1,Quick,4.344827586
5/11/2019,5/11/2019,8,4.7,Quick,35.25
5/11/2019,5/11/2019,38,0.77,Normal,1.215789474
5/11/2019,5/11/2019,39,2.7,Quick,4.153846154
5/11/2019,5/11/2019,28,16.6,Quick,35.57142857
5/11/2019,5/11/2019,52,26.3,Quick,30.34615385
5/11/2019,5/11/2019,17,10.7,Quick,37.76470588
5/11/2019,5/11/2019,42,13.5,Quick,19.28571429
5/11/2019,5/11/2019,50,27.8,Quick,33.36
5/11/2019,5/11/2019,32,10.7,Quick,20.0625
5/11/2019,5/11/2019,123,3.41,Normal,1.663414634
5/11/2019,5/11/2019,45,9.2,Quick,12.26666667
5/11/2019,5/11/2019,27,13.7,Quick,30.44444444
5/11/2019,5/11/2019,22,6.2,Quick,16.90909091
5/11/2019,5/11/2019,25,16.1,Quick,38.64
5/11/2019,5/11/2019,32,3.6,Quick,6.75
5/11/2019,5/11/2019,26,5.9,Quick,13.61538462
5/11/2019,5/11/2019,32,19.6,Quick,36.75
5/11/2019,5/11/2019,50,1.73,Normal,2.076
5/11/2019,5/11/2019,8,1.7,Quick,12.75
5/11/2019,5/11/2019,22,4.3,Quick,11.72727273
5/11/2019,5/11/2019,11,1.1,Quick,6
5/11/2019,5/11/2019,23,10,Quick,26.08695652
5/11/2019,5/11/2019,49,13.2,Quick,16.16326531
5/11/2019,5/11/2019,48,9.1,Quick,11.375
5/11/2019,5/11/2019,27,9.6,Quick,21.33333333
5/11/2019,5/11/2019,24,7.5,Quick,18.75
5/11/2019,5/11/2019,24,7.5,Quick,18.75
5/11/2019,5/11/2019,19,10.3,Quick,32.52631579
5/11/2019,5/11/2019,6,3.6,Quick,36
5/11/2019,5/11/2019,24,7.5,Quick,18.75
5/11/2019,5/11/2019,24,12.9,Quick,32.25
5/11/2019,5/11/2019,19,11.1,Quick,35.05263158
5/11/2019,5/11/2019,32,14.3,Quick,26.8125
5/11/2019,5/11/2019,26,8.2,Quick,18.92307692
4/11/2019,5/11/2019,17,9,Quick,31.76470588
4/11/2019,5/11/2019,57,42.2,Quick,44.42105263
4/11/2019,4/11/2019,17,5.4,Quick,19.05882353
4/11/2019,4/11/2019,19,9,Quick,28.42105263
4/11/2019,4/11/2019,31,17.4,Quick,33.67741935
4/11/2019,4/11/2019,33,9.6,Quick,17.45454545
4/11/2019,4/11/2019,19,11.7,Quick,36.94736842
4/11/2019,4/11/2019,90,20.2,Quick,13.46666667
4/11/2019,4/11/2019,51,28.9,Quick,34
4/11/2019,4/11/2019,6,3.4,Quick,34
4/11/2019,4/11/2019,20,13,Quick,39
4/11/2019,4/11/2019,8,4.7,Quick,35.25
4/11/2019,4/11/2019,23,14.6,Quick,38.08695652
4/11/2019,4/11/2019,12,0.33,Normal,1.65
4/11/2019,4/11/2019,16,1.7,Quick,6.375
4/11/2019,4/11/2019,34,13.9,Quick,24.52941176
4/11/2019,4/11/2019,20,13.4,Quick,40.2
4/11/2019,4/11/2019,9,2.9,Quick,19.33333333
4/11/2019,4/11/2019,18,5.8,Quick,19.33333333
4/11/2019,4/11/2019,25,17,Quick,40.8
4/11/2019,4/11/2019,29,0.98,Normal,2.027586207
4/11/2019,4/11/2019,34,12.1,Quick,21.35294118
4/11/2019,4/11/2019,42,22.1,Quick,31.57142857
4/11/2019,4/11/2019,10,3.9,Quick,23.4
4/11/2019,4/11/2019,19,4.2,Quick,13.26315789
4/11/2019,4/11/2019,32,1.06,Normal,1.9875
4/11/2019,4/11/2019,46,2.8,Quick,3.652173913
4/11/2019,4/11/2019,33,20.4,Quick,37.09090909
4/11/2019,4/11/2019,33,18.2,Quick,33.09090909
4/11/2019,4/11/2019,15,4.9,Quick,19.6
4/11/2019,4/11/2019,21,6.2,Quick,17.71428571
4/11/2019,4/11/2019,35,11.8,Quick,20.22857143
4/11/2019,4/11/2019,8,4.3,Quick,32.25
4/11/2019,4/11/2019,17,10.7,Quick,37.76470588
4/11/2019,4/11/2019,39,16.7,Quick,25.69230769
4/11/2019,4/11/2019,7,0.18,Normal,1.542857143
4/11/2019,4/11/2019,24,15.5,Quick,38.75
4/11/2019,4/11/2019,16,3.1,Quick,11.625
4/11/2019,4/11/2019,27,13.2,Quick,29.33333333
4/11/2019,4/11/2019,29,17.9,Quick,37.03448276
4/11/2019,4/11/2019,32,6.2,Quick,11.625
4/11/2019,4/11/2019,22,4.9,Quick,13.36363636
4/11/2019,4/11/2019,33,23.4,Quick,42.54545455
4/11/2019,4/11/2019,23,12.1,Quick,31.56521739
4/11/2019,4/11/2019,24,2.3,Quick,5.75
4/11/2019,4/11/2019,37,25.3,Quick,41.02702703
4/11/2019,4/11/2019,37,24.8,Quick,40.21621622
4/11/2019,4/11/2019,26,6.7,Quick,15.46153846
4/11/2019,4/11/2019,18,9.7,Quick,32.33333333
4/11/2019,4/11/2019,27,7.8,Quick,17.33333333
4/11/2019,4/11/2019,28,10.6,Quick,22.71428571
4/11/2019,4/11/2019,18,1,Quick,3.333333333
4/11/2019,5/11/2019,805,12.626,Normal,0.941068323
4/11/2019,4/11/2019,6,0.6,Quick,6
4/11/2019,4/11/2019,97,2.84,Normal,1.756701031
4/11/2019,4/11/2019,20,0.66,Normal,1.98
4/11/2019,4/11/2019,32,19.1,Quick,35.8125
4/11/2019,4/11/2019,30,7.5,Quick,15
4/11/2019,4/11/2019,50,35.4,Quick,42.48
4/11/2019,4/11/2019,39,23.7,Quick,36.46153846
4/11/2019,4/11/2019,32,20.8,Quick,39
4/11/2019,4/11/2019,17,8.6,Quick,30.35294118
4/11/2019,4/11/2019,24,16.3,Quick,40.75
4/11/2019,4/11/2019,35,8.1,Quick,13.88571429
4/11/2019,4/11/2019,20,7.6,Quick,22.8
4/11/2019,4/11/2019,26,7.5,Quick,17.30769231
4/11/2019,4/11/2019,23,14.5,Quick,37.82608696
4/11/2019,4/11/2019,26,6.8,Quick,15.69230769
4/11/2019,4/11/2019,22,6.2,Quick,16.90909091
4/11/2019,5/11/2019,1469,0.76,Normal,0.031041525
4/11/2019,4/11/2019,31,16.8,Quick,32.51612903
4/11/2019,4/11/2019,42,25.4,Quick,36.28571429
4/11/2019,4/11/2019,25,15.5,Quick,37.2
4/11/2019,4/11/2019,19,11,Quick,34.73684211
4/11/2019,4/11/2019,38,19.4,Quick,30.63157895
4/11/2019,4/11/2019,18,8.1,Quick,27
4/11/2019,4/11/2019,23,6.6,Quick,17.2173913
4/11/2019,4/11/2019,63,21.9,Quick,20.85714286
4/11/2019,4/11/2019,17,2.3,Quick,8.117647059
4/11/2019,4/11/2019,56,19.6,Quick,21
4/11/2019,4/11/2019,38,27,Quick,42.63157895
4/11/2019,4/11/2019,18,5.6,Quick,18.66666667
4/11/2019,4/11/2019,38,14.1,Quick,22.26315789
4/11/2019,4/11/2019,13,3,Quick,13.84615385
4/11/2019,4/11/2019,33,5.3,Quick,9.636363636
4/11/2019,4/11/2019,142,4.83,Normal,2.04084507
4/11/2019,4/11/2019,5,1.8,Quick,21.6
4/11/2019,4/11/2019,19,4.7,Quick,14.84210526
4/11/2019,4/11/2019,39,9.9,Quick,15.23076923
4/11/2019,4/11/2019,31,11.6,Quick,22.4516129
4/11/2019,4/11/2019,40,18.5,Quick,27.75
4/11/2019,4/11/2019,30,21.7,Quick,43.4
4/11/2019,4/11/2019,14,4.8,Quick,20.57142857
4/11/2019,4/11/2019,41,10.1,Quick,14.7804878
4/11/2019,4/11/2019,75,4.2,Quick,3.36
4/11/2019,4/11/2019,11,2.5,Quick,13.63636364
4/11/2019,4/11/2019,34,21.9,Quick,38.64705882
4/11/2019,4/11/2019,22,3.3,Quick,9
4/11/2019,4/11/2019,220,0.01,Normal,0.002727273
4/11/2019,4/11/2019,16,3.9,Quick,14.625
4/11/2019,4/11/2019,29,7,Quick,14.48275862
4/11/2019,4/11/2019,235,6.34,Normal,1.618723404
4/11/2019,4/11/2019,27,7.5,Quick,16.66666667
4/11/2019,4/11/2019,64,29.6,Quick,27.75
4/11/2019,4/11/2019,31,21.7,Quick,42
4/11/2019,4/11/2019,21,12.5,Quick,35.71428571
4/11/2019,4/11/2019,8,2.4,Quick,18
4/11/2019,4/11/2019,26,4.8,Quick,11.07692308
4/11/2019,4/11/2019,22,6,Quick,16.36363636
4/11/2019,4/11/2019,22,6.3,Quick,17.18181818
4/11/2019,4/11/2019,6,2.3,Quick,23
4/11/2019,4/11/2019,28,13.2,Quick,28.28571429
4/11/2019,4/11/2019,17,1.7,Quick,6
4/11/2019,4/11/2019,9,2.5,Quick,16.66666667
4/11/2019,4/11/2019,139,4.92,Normal,2.123741007
4/11/2019,4/11/2019,52,9.1,Quick,10.5
4/11/2019,4/11/2019,143,0.92,Normal,0.386013986
4/11/2019,4/11/2019,27,7.7,Quick,17.11111111
4/11/2019,4/11/2019,31,10,Quick,19.35483871
4/11/2019,4/11/2019,277,7.73,Normal,1.674368231
4/11/2019,4/11/2019,45,7.6,Quick,10.13333333
4/11/2019,4/11/2019,26,13.9,Quick,32.07692308
4/11/2019,4/11/2019,27,7.6,Quick,16.88888889
4/11/2019,4/11/2019,47,32.1,Quick,40.9787234
4/11/2019,4/11/2019,10,5.3,Quick,31.8
4/11/2019,4/11/2019,42,8,Quick,11.42857143
4/11/2019,4/11/2019,13,3.9,Quick,18
4/11/2019,4/11/2019,8,5,Quick,37.5
4/11/2019,4/11/2019,10,2.4,Quick,14.4
4/11/2019,4/11/2019,11,1.1,Quick,6
4/11/2019,4/11/2019,24,10.2,Quick,25.5
4/11/2019,4/11/2019,24,14.5,Quick,36.25
4/11/2019,4/11/2019,31,16.2,Quick,31.35483871
3/11/2019,4/11/2019,38,4.2,Quick,6.631578947
3/11/2019,3/11/2019,12,4.7,Quick,23.5
3/11/2019,3/11/2019,40,9.9,Quick,14.85
3/11/2019,3/11/2019,24,14.7,Quick,36.75
3/11/2019,3/11/2019,25,14.2,Quick,34.08
3/11/2019,3/11/2019,19,11.4,Quick,36
3/11/2019,3/11/2019,17,8.7,Quick,30.70588235
3/11/2019,3/11/2019,34,12.6,Quick,22.23529412
3/11/2019,3/11/2019,45,15.9,Quick,21.2
3/11/2019,3/11/2019,18,8,Quick,26.66666667
3/11/2019,3/11/2019,38,10.2,Quick,16.10526316
3/11/2019,3/11/2019,19,11.2,Quick,35.36842105
3/11/2019,3/11/2019,29,11.9,Quick,24.62068966
3/11/2019,3/11/2019,9,3.2,Quick,21.33333333
3/11/2019,3/11/2019,26,11.4,Quick,26.30769231
3/11/2019,3/11/2019,45,28.6,Quick,38.13333333
3/11/2019,3/11/2019,6,3.1,Quick,31
3/11/2019,3/11/2019,19,12.6,Quick,39.78947368
3/11/2019,3/11/2019,32,11.3,Quick,21.1875
3/11/2019,3/11/2019,7,2.6,Quick,22.28571429
3/11/2019,3/11/2019,56,19.8,Quick,21.21428571
3/11/2019,3/11/2019,11,5.5,Quick,30
3/11/2019,3/11/2019,11,2.6,Quick,14.18181818
3/11/2019,3/11/2019,27,18.4,Quick,40.88888889
3/11/2019,3/11/2019,56,40,Quick,42.85714286
3/11/2019,3/11/2019,21,5.9,Quick,16.85714286
3/11/2019,3/11/2019,19,0.66,Normal,2.084210526
3/11/2019,3/11/2019,42,23.2,Quick,33.14285714
3/11/2019,3/11/2019,30,16.2,Quick,32.4
3/11/2019,3/11/2019,34,17.9,Quick,31.58823529
3/11/2019,3/11/2019,13,2.1,Quick,9.692307692
3/11/2019,3/11/2019,59,11.1,Quick,11.28813559
3/11/2019,3/11/2019,56,38.6,Quick,41.35714286
3/11/2019,3/11/2019,21,12.3,Quick,35.14285714
3/11/2019,3/11/2019,38,24.6,Quick,38.84210526
3/11/2019,3/11/2019,22,11.9,Quick,32.45454545
3/11/2019,3/11/2019,40,24.5,Quick,36.75
3/11/2019,3/11/2019,60,31.7,Quick,31.7
3/11/2019,3/11/2019,17,2.3,Quick,8.117647059
3/11/2019,3/11/2019,7,3.6,Quick,30.85714286
3/11/2019,3/11/2019,25,8.5,Quick,20.4
3/11/2019,3/11/2019,96,3.694,Normal,2.30875
3/11/2019,3/11/2019,26,7.7,Quick,17.76923077
3/11/2019,3/11/2019,46,18.2,Quick,23.73913043
3/11/2019,3/11/2019,35,8.9,Quick,15.25714286
3/11/2019,3/11/2019,37,23.1,Quick,37.45945946
3/11/2019,3/11/2019,27,14.5,Quick,32.22222222
3/11/2019,3/11/2019,24,7.6,Quick,19
3/11/2019,3/11/2019,39,7.1,Quick,10.92307692
3/11/2019,3/11/2019,12,3.8,Quick,19
3/11/2019,3/11/2019,27,12.9,Quick,28.66666667
3/11/2019,3/11/2019,17,7.7,Quick,27.17647059
3/11/2019,3/11/2019,42,28.5,Quick,40.71428571
3/11/2019,3/11/2019,52,16,Quick,18.46153846
3/11/2019,3/11/2019,25,6.6,Quick,15.84
3/11/2019,3/11/2019,57,31.2,Quick,32.84210526
3/11/2019,3/11/2019,27,7.6,Quick,16.88888889
3/11/2019,3/11/2019,27,17.5,Quick,38.88888889
3/11/2019,3/11/2019,38,23.6,Quick,37.26315789
3/11/2019,3/11/2019,61,42.2,Quick,41.50819672
3/11/2019,3/11/2019,26,6.3,Quick,14.53846154
3/11/2019,3/11/2019,132,5.25,Normal,2.386363636
3/11/2019,3/11/2019,11,0.45,Normal,2.454545455
3/11/2019,3/11/2019,26,7.2,Quick,16.61538462
3/11/2019,3/11/2019,27,11.3,Quick,25.11111111
3/11/2019,3/11/2019,145,3.06,Normal,1.266206897
3/11/2019,3/11/2019,72,51.2,Quick,42.66666667
3/11/2019,3/11/2019,40,13.6,Quick,20.4
3/11/2019,3/11/2019,27,7.4,Quick,16.44444444
3/11/2019,3/11/2019,44,16,Quick,21.81818182
3/11/2019,3/11/2019,35,20,Quick,34.28571429
3/11/2019,3/11/2019,38,20.2,Quick,31.89473684
3/11/2019,3/11/2019,20,5.5,Quick,16.5
2/11/2019,2/11/2019,25,16.3,Quick,39.12
2/11/2019,2/11/2019,9,5.2,Quick,34.66666667
2/11/2019,2/11/2019,26,10,Quick,23.07692308
2/11/2019,2/11/2019,34,19.5,Quick,34.41176471
2/11/2019,2/11/2019,19,11.4,Quick,36
2/11/2019,2/11/2019,76,17.6,Quick,13.89473684
2/11/2019,2/11/2019,17,7.8,Quick,27.52941176
2/11/2019,2/11/2019,15,7.1,Quick,28.4
2/11/2019,2/11/2019,16,6.2,Quick,23.25
2/11/2019,2/11/2019,23,4.4,Quick,11.47826087
2/11/2019,2/11/2019,39,19.1,Quick,29.38461538
2/11/2019,2/11/2019,43,23.1,Quick,32.23255814
2/11/2019,2/11/2019,15,3.2,Quick,12.8
2/11/2019,2/11/2019,30,14.5,Quick,29
2/11/2019,2/11/2019,19,11.9,Quick,37.57894737
2/11/2019,2/11/2019,36,15,Quick,25
2/11/2019,2/11/2019,28,5.5,Quick,11.78571429
2/11/2019,2/11/2019,92,2.66,Normal,1.734782609
2/11/2019,2/11/2019,39,19.9,Quick,30.61538462
2/11/2019,2/11/2019,40,17.2,Quick,25.8
2/11/2019,2/11/2019,5,2.7,Quick,32.4
2/11/2019,2/11/2019,6,3.2,Quick,32
2/11/2019,2/11/2019,22,5.9,Quick,16.09090909
2/11/2019,2/11/2019,6,3.4,Quick,34
2/11/2019,2/11/2019,22,11.3,Quick,30.81818182
2/11/2019,2/11/2019,11,0.15,Normal,0.818181818
2/11/2019,2/11/2019,24,6.9,Quick,17.25
2/11/2019,2/11/2019,25,7.3,Quick,17.52
2/11/2019,2/11/2019,53,21.3,Quick,24.11320755
2/11/2019,2/11/2019,5,1.6,Quick,19.2
2/11/2019,2/11/2019,29,11.9,Quick,24.62068966
2/11/2019,2/11/2019,5,1.8,Quick,21.6
2/11/2019,2/11/2019,27,8.2,Quick,18.22222222
2/11/2019,2/11/2019,8,4.5,Quick,33.75
2/11/2019,2/11/2019,21,4.9,Quick,14
2/11/2019,2/11/2019,37,17.6,Quick,28.54054054
2/11/2019,2/11/2019,10,4.7,Quick,28.2
2/11/2019,2/11/2019,26,18.1,Quick,41.76923077
2/11/2019,2/11/2019,26,11.6,Quick,26.76923077
2/11/2019,2/11/2019,28,14.4,Quick,30.85714286
2/11/2019,2/11/2019,109,18.7,Quick,10.29357798
2/11/2019,2/11/2019,10,0.4,Quick,2.4
2/11/2019,2/11/2019,26,3.1,Quick,7.153846154
2/11/2019,2/11/2019,26,11.1,Quick,25.61538462
2/11/2019,2/11/2019,33,3.9,Quick,7.090909091
2/11/2019,2/11/2019,44,6.2,Quick,8.454545455
2/11/2019,2/11/2019,37,18,Quick,29.18918919
2/11/2019,2/11/2019,30,2.2,Quick,4.4
2/11/2019,2/11/2019,21,3.7,Quick,10.57142857
2/11/2019,2/11/2019,46,30.4,Quick,39.65217391
2/11/2019,2/11/2019,18,7.6,Quick,25.33333333
2/11/2019,2/11/2019,37,22,Quick,35.67567568
2/11/2019,2/11/2019,46,10.6,Quick,13.82608696
2/11/2019,2/11/2019,23,7.4,Quick,19.30434783
2/11/2019,2/11/2019,17,10.2,Quick,36
2/11/2019,2/11/2019,15,3.6,Quick,14.4
2/11/2019,2/11/2019,21,6.5,Quick,18.57142857
2/11/2019,2/11/2019,9,2.9,Quick,19.33333333
2/11/2019,2/11/2019,23,6.6,Quick,17.2173913
2/11/2019,2/11/2019,45,6.2,Quick,8.266666667
2/11/2019,2/11/2019,12,5.4,Quick,27
2/11/2019,2/11/2019,61,3.04,Normal,2.990163934
2/11/2019,2/11/2019,43,30,Quick,41.86046512
2/11/2019,2/11/2019,35,18.6,Quick,31.88571429
2/11/2019,2/11/2019,35,21.6,Quick,37.02857143
2/11/2019,2/11/2019,17,4.3,Quick,15.17647059
2/11/2019,2/11/2019,19,12.3,Quick,38.84210526
2/11/2019,2/11/2019,31,16.3,Quick,31.5483871
2/11/2019,2/11/2019,23,11.2,Quick,29.2173913
2/11/2019,2/11/2019,20,12.2,Quick,36.6
2/11/2019,2/11/2019,42,29.7,Quick,42.42857143
2/11/2019,2/11/2019,20,8.1,Quick,24.3
2/11/2019,2/11/2019,15,7.3,Quick,29.2
2/11/2019,2/11/2019,6,3.2,Quick,32
2/11/2019,2/11/2019,82,4.82,Normal,3.526829268
2/11/2019,2/11/2019,31,11.9,Quick,23.03225806
2/11/2019,2/11/2019,12,1.8,Quick,9
2/11/2019,2/11/2019,9,0.8,Quick,5.333333333
2/11/2019,2/11/2019,28,6.8,Quick,14.57142857
2/11/2019,2/11/2019,84,20.3,Quick,14.5
2/11/2019,2/11/2019,40,25.2,Quick,37.8
2/11/2019,2/11/2019,25,6.5,Quick,15.6
2/11/2019,2/11/2019,50,34.4,Quick,41.28
2/11/2019,2/11/2019,12,5.9,Quick,29.5
2/11/2019,2/11/2019,22,11.8,Quick,32.18181818
2/11/2019,2/11/2019,59,18.9,Quick,19.22033898
2/11/2019,2/11/2019,42,18.7,Quick,26.71428571
2/11/2019,2/11/2019,12,8.1,Quick,40.5
2/11/2019,2/11/2019,46,15.1,Quick,19.69565217
2/11/2019,2/11/2019,34,21.2,Quick,37.41176471
2/11/2019,2/11/2019,25,11.3,Quick,27.12
2/11/2019,2/11/2019,13,8.3,Quick,38.30769231
2/11/2019,2/11/2019,17,9.9,Quick,34.94117647
1/11/2019,2/11/2019,37,7.5,Quick,12.16216216
1/11/2019,1/11/2019,16,6,Quick,22.5
1/11/2019,1/11/2019,52,37.9,Quick,43.73076923
1/11/2019,1/11/2019,53,18.3,Quick,20.71698113
1/11/2019,1/11/2019,26,14.9,Quick,34.38461538
1/11/2019,1/11/2019,52,28.1,Quick,32.42307692
1/11/2019,1/11/2019,23,10.2,Quick,26.60869565
1/11/2019,1/11/2019,30,17.2,Quick,34.4
1/11/2019,2/11/2019,425,3.07,Normal,0.433411765
1/11/2019,1/11/2019,20,5.5,Quick,16.5
1/11/2019,1/11/2019,44,31.8,Quick,43.36363636
1/11/2019,1/11/2019,5,2.5,Quick,30
1/11/2019,1/11/2019,5,2.2,Quick,26.4
1/11/2019,1/11/2019,31,12.5,Quick,24.19354839
1/11/2019,1/11/2019,27,11.4,Quick,25.33333333
1/11/2019,1/11/2019,43,24.8,Quick,34.60465116
1/11/2019,1/11/2019,10,1.6,Quick,9.6
1/11/2019,1/11/2019,14,4.5,Quick,19.28571429
1/11/2019,1/11/2019,30,11.8,Quick,23.6
1/11/2019,1/11/2019,17,10,Quick,35.29411765
1/11/2019,1/11/2019,11,5.2,Quick,28.36363636
1/11/2019,1/11/2019,8,5,Quick,37.5
1/11/2019,1/11/2019,55,35.2,Quick,38.4
1/11/2019,1/11/2019,5,0.147,Normal,1.764
1/11/2019,1/11/2019,23,10.8,Quick,28.17391304
1/11/2019,1/11/2019,28,7.8,Quick,16.71428571
1/11/2019,1/11/2019,22,0.726,Normal,1.98
1/11/2019,1/11/2019,57,22.8,Quick,24
1/11/2019,1/11/2019,32,23.1,Quick,43.3125
1/11/2019,1/11/2019,30,7.8,Quick,15.6
1/11/2019,1/11/2019,23,12.3,Quick,32.08695652
1/11/2019,1/11/2019,13,7.8,Quick,36
1/11/2019,1/11/2019,33,18.7,Quick,34
1/11/2019,1/11/2019,251,9.15,Normal,2.187250996
1/11/2019,1/11/2019,33,20,Quick,36.36363636
1/11/2019,1/11/2019,24,10.1,Quick,25.25
1/11/2019,1/11/2019,29,7.2,Quick,14.89655172
1/11/2019,1/11/2019,11,5.4,Quick,29.45454545
1/11/2019,1/11/2019,46,32.8,Quick,42.7826087
1/11/2019,1/11/2019,11,4.8,Quick,26.18181818
1/11/2019,1/11/2019,13,4.8,Quick,22.15384615
1/11/2019,1/11/2019,21,5.3,Quick,15.14285714
1/11/2019,1/11/2019,38,23,Quick,36.31578947
1/11/2019,1/11/2019,31,8.5,Quick,16.4516129
1/11/2019,1/11/2019,41,11,Quick,16.09756098
1/11/2019,1/11/2019,36,25.6,Quick,42.66666667
1/11/2019,1/11/2019,42,13.7,Quick,19.57142857
1/11/2019,1/11/2019,221,11.54,Normal,3.133031674
1/11/2019,1/11/2019,21,5.6,Quick,16
1/11/2019,1/11/2019,32,19.8,Quick,37.125
1/11/2019,1/11/2019,25,2.5,Quick,6
1/11/2019,1/11/2019,19,6.8,Quick,21.47368421
1/11/2019,1/11/2019,40,13.9,Quick,20.85
1/11/2019,1/11/2019,15,3.7,Quick,14.8
1/11/2019,1/11/2019,27,4.1,Quick,9.111111111
1/11/2019,1/11/2019,152,4.09,Normal,1.614473684
