Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,SIENA COLLEGE SIENAHALL EVSE2,Chapel Rd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.718600,-73.753800,08/04/2022,193843,2022-08-04 01:22:02,,,,08/13/2021,J1772
ELEC,1510 Lex Garage,1510 Lexington Avenue,Located on 98th St between Lexington Ave & Park Ave. - Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,Manhattan,NY,10029,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.786732,-73.950411,08/03/2022,185709,2022-08-03 22:55:14,,,,03/08/2021,J1772
ELEC,FEHBOCES ADK ED CNTR 1,711 NY-3,,Saranac Lake,NY,12983,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.350820,-74.115150,08/04/2022,149380,2022-08-04 01:06:31,,,,11/21/2019,J1772
ELEC,SUNY BUFFALO PARKER 3,185 Hayes Rd,,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.950937,-78.822690,08/04/2022,182226,2022-08-04 01:17:55,,,,01/27/2021,J1772
ELEC,NAT GRID WRKPLC SOC LOT2 STN 2,344 W. Genesee St.,,Syracuse,NY,13202,,888-758-4389,E,,Public,Mon 5:00pm - 12:00am; Tue 5:00pm - 12:00am; Wed 5:00pm - 12:00am; Thu 5:00pm - 12:00am; Fri 5:00pm - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.052690,-76.155007,08/04/2022,183120,2022-08-04 01:05:39,,,,01/27/2021,J1772
ELEC,1 WATERLINE STATION#3,10 Riverside Blvd,,New York,NY,10069,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.773005,-73.992868,08/04/2022,207730,2022-08-04 01:25:54,,,,03/08/2022,J1772
ELEC,PUBLIC RESTROOM WOODSTOCK COMME,10 Rock City Rd Chamber of Commerce,,Woodstock,NY,12498,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.041481,-74.117992,08/04/2022,162252,2022-08-04 00:58:29,,,,06/12/2020,J1772
ELEC,OMG EV CHARGER EVCHARGER1,656 Co Hwy 33,,Cooperstown,NY,13326,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.626186,-74.945045,08/04/2022,203017,2022-08-04 01:25:49,,,,12/24/2021,J1772
ELEC,City Parking Garment One Garage - Tesla Destination,155 E 34th St,,New York,NY,10016,,212-683-2928  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.746200,-73.978528,11/03/2020,115023,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,333 E 75th St.,333 E 75th St,,New York,NY,10021,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.770200,-73.955250,07/12/2022,223269,2022-07-12 20:31:42,P,,,03/18/2022,J1772
ELEC,RRH NEWARK WEST 1,1200 Driving Park Ave,,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.060785,-77.104482,08/04/2022,174416,2022-08-04 01:05:10,,,,01/27/2021,J1772
ELEC,SIBLEY SQUARE MORTIMER GW FL3,83 Mortimer St,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.157689,-77.607116,08/04/2022,180132,2022-08-04 00:57:06,,,,01/27/2021,J1772
ELEC,Point Place Casino - Tesla Destination,450-452 NY-31,,Bridgeport,NY,13030,,315-366-9610  877-798-3752,E,,Public,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.154875,-75.965306,11/03/2020,114887,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,MARKET 32 EV LATHAM EV 1,873 New Loudon Rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.752846,-73.758177,08/04/2022,154302,2022-08-04 01:09:14,,,,03/05/2020,J1772
ELEC,Airport Executive Park,150 Airport Executive Park,,Nanuet,NY,10954,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,41.109100,-74.028860,07/12/2022,223091,2022-07-12 20:31:42,P,,,12/11/2021,J1772
ELEC,RRH NEWARK WEST 4,1200 Driving Park Ave,,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.060935,-77.104487,08/04/2022,174414,2022-08-04 01:05:10,,,,01/27/2021,J1772
ELEC,TPS AMC DOWNTOWN,22 Holland Ave,,Albany,NY,12209,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.646230,-73.772930,08/04/2022,162141,2022-08-04 01:00:50,,,,06/12/2020,J1772
ELEC,WOLFSPEED WOLFSPEED4,5757 Marcy-SUNY IT Pkwy,,Marcy,NY,13403,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.139892,-75.238267,08/04/2022,220952,2022-08-04 01:28:30,,,,06/08/2022,J1772
ELEC,COLLEGIAN HOTEL COLLEGIAN 2:3,1030 E Genesee St,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.046270,-76.135200,08/04/2022,191389,2022-08-04 01:20:58,,,,06/23/2021,J1772
ELEC,IBEW 325 STATION 1,142 Corporate Dr,,Binghamton,NY,13904,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.101268,-75.817186,08/04/2022,162151,2022-08-04 01:00:15,,,,06/12/2020,J1772
ELEC,ABM Parking 866 UN Plaza - Tesla Destination,430 E 49th St,,New York,NY,10017,,877-727-5452  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752516,-73.965347,11/03/2020,115136,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,VIC AND CAMPUS SUGAR SHACK 1.1,8023 NY-30,,Paul Smiths,NY,12970,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.448635,-74.258150,08/04/2022,154724,2022-08-04 01:11:28,,,,03/26/2020,J1772
ELEC,iPark 10 West 15th - Tesla Destination,10 W 15th,,New York,NY,10011,,212-675-0335  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.736754,-73.993789,11/03/2020,114986,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Greymoor Way - Building 8,1908 Greymoor Way,,Baldwinsville,NY,13027,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,43.182170,-76.298230,07/12/2022,223123,2022-07-12 20:31:42,P,,,10/28/2021,J1772
ELEC,TYLER TECH STATION1,11 Cornell Rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.756115,-73.822907,08/04/2022,207358,2022-08-04 01:26:32,,,,03/01/2022,J1772
ELEC,BEVERWYCK STATION 2,3 Autumn Dr Beverwyck,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.657453,-73.838373,08/04/2022,164420,2022-08-04 01:13:23,,,,07/22/2020,J1772
ELEC,SUNY NEW PALTZ STATION 2,Service building,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.736732,-74.084307,08/04/2022,123392,2022-08-04 01:03:28,,,,05/29/2019,J1772
ELEC,STPETERHOSPITAL EV STATION #2,315 S Manning Blvd,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654902,-73.802322,08/04/2022,212979,2022-08-04 01:27:33,,,,03/27/2022,J1772
ELEC,Bellreng Automotive and Towing,2131 Eggert Rd,,Amherst,NY,14226,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.979515,-78.821500,11/04/2021,197536,2022-02-10 19:42:29,P,,,10/04/2021,J1772
ELEC,CPP CLUBHOUSE STATION 2,1 country pointe drive,,Plainview,NY,11803,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.776546,-73.449974,08/04/2022,216525,2022-08-04 01:04:29,,,,05/04/2022,J1772
ELEC,VISITORS TOWN OF CLAY,4401 NY-31,,Clay,NY,13041,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.187020,-76.208299,08/04/2022,162291,2022-08-04 00:56:32,,,,06/12/2020,J1772
ELEC,U.S.B.STATION#1 U.S.B STATION#2,180 Schwenk Dr,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.937641,-74.025344,08/04/2022,193447,2022-08-04 01:22:16,,,,08/03/2021,J1772
ELEC,HYDEPARK HYDE PK TOWN HA,4383 U.S. 9,,Hyde Park,NY,12538,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.790836,-73.936440,08/04/2022,164503,2022-08-04 01:13:04,,,,07/24/2020,J1772
ELEC,iPark NYC 549 W 23rd Street - Tesla Destination,549  W 23rd St,,New York,NY,10011,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748931,-74.006078,11/03/2020,115158,2021-03-11 23:22:17,P,,,03/01/2016,J1772 TESLA
ELEC,TOWNOFHEMPSTEAD EAST MARINA 1N,1501 Lido Blvd,,Point Lookout,NY,11569,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.592463,-73.584309,08/04/2022,162282,2022-08-04 00:56:56,,,,06/12/2020,J1772
ELEC,CCE TOMPKINS STATION ONE,615 Willow Ave,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.450688,-76.503433,08/04/2022,165558,2022-08-04 01:14:37,,,,08/27/2020,J1772
ELEC,Koester Associates,3101 Seneca Turnpike,,Canastota,NY,13032,,315-697-3800,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.067553,-75.771594,05/06/2021,187160,2022-02-10 19:42:29,P,,,03/22/2021,J1772
ELEC,East West Tower Garage - Tesla Destination,142-38 37th Ave,,Flushing,NY,11354,,718-228-4324  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762536,-73.826279,11/03/2020,150531,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,Parkit 310 E 11th Street - Tesla Destination,310  E 11th St,,New York,NY,10003,,212-475-5262  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729871,-73.985680,11/03/2020,115089,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,DAWN HOMES LANDMARK #2,6 Sandidge Way,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.688942,-73.833190,08/04/2022,193072,2022-08-04 01:21:23,,,,07/22/2021,J1772
ELEC,SIBLEY SQUARE MORTIMER FL3CTR,83 Mortimer St,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.157705,-77.607046,08/04/2022,180131,2022-08-04 00:57:08,,,,01/27/2021,J1772
ELEC,Holiday Inn Express Painted Post - Corning Area - Tesla Destination,9775 Victory Hwy,,Painted Post,NY,14870,,607-936-3344  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.171472,-77.107184,11/03/2020,115208,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,DRYDEN STATION 1,93 E Main St,,Dryden,NY,13053,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.491640,-76.286830,08/04/2022,164859,2022-08-04 01:14:05,,,,08/06/2020,J1772
ELEC,CHATHAM EVC CHATHAM,77 Main St,,Chatham,NY,12037,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.363258,-73.594529,08/04/2022,162257,2022-08-04 00:58:19,,,,06/12/2020,J1772
ELEC,Icon Parking 150 Charles Street - Tesla Destination,150 Charles St,,New York,NY,10014,,212-414-4140  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.733633,-74.009239,11/03/2020,115018,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,NYC FLEET DCASCSTHSE_3_L3,6626 Metropolitan Ave,,Middle Village,NY,11379,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.711273,-73.892220,08/04/2022,196565,2022-08-04 01:13:59,,,,10/01/2021,CHADEMO J1772COMBO
ELEC,CT4020-HD-GW COURT LOT,7559 Court St,,Elizabethtown,NY,12932,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.215187,-73.594240,08/04/2022,143486,2022-08-04 01:04:11,,,,08/15/2019,J1772
ELEC,BURNS MGT SCH COMM BLDG 5,1 Broom Shop Lane,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.741806,-73.787998,08/04/2022,149545,2022-08-04 01:08:08,,,,11/27/2019,J1772
ELEC,CHARLIE JOHNS CHARLIE JOHNS,111 Elm Lake Road,,Speculator,NY,12164,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.502346,-74.364188,08/04/2022,163426,2022-08-04 01:10:22,,,,06/17/2020,J1772
ELEC,MUNICIPAL EVSE HOCKEY ICE RINK,Fire rd,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.322006,-73.665400,08/04/2022,175501,2022-08-04 01:11:38,,,,01/27/2021,J1772
ELEC,RRH RIEDMAN CAMP10,100 Kings Hwy S,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.201826,-77.574561,08/04/2022,121386,2022-08-04 01:02:16,,,,04/13/2019,J1772
ELEC,EVolve NY Commack,656 Commack Rd,,Commack,NY,11725,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.807513,-73.293813,08/04/2022,223049,2022-08-04 01:38:10,,,,07/09/2022,CHADEMO J1772COMBO
ELEC,Quad Graphics,56 Duplainville Rd,,Saratoga Springs,NY,12866,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,43.061533,-73.829697,04/08/2020,123120,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,MUNI LOT STATION 1,2578 Main St,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.285329,-73.984273,08/04/2022,193883,2022-08-04 01:16:21,,,,08/14/2021,J1772
ELEC,MARKET 32 EV PEDIATRICEV2,81 Schoolhouse Rd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.678982,-73.844918,08/04/2022,175507,2022-08-04 01:11:12,,,,01/27/2021,J1772
ELEC,Stony Brook University,118 Administration,Located in the Admin Parking Garage - Level 3,Stony Brook,NY,11790,,631-632-2886,E,,Public - Credit card at all times,24 hours daily,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,40.914818,-73.119813,03/30/2020,65285,2021-03-11 23:22:17,SG,,,07/01/2014,J1772
ELEC,Hampton Inn - Schenectady,450 State St,,Schenectady,NY,12305,,518-377-4500,E,,Public,24 hours daily for guests,,,2,,,Non-Networked,,GPS,42.812153,-73.940917,03/07/2022,72907,2022-04-28 20:01:31,P,,,01/01/2014,J1772
ELEC,SIENA COLLEGE LOT U EVSE 2,34 Spring Street Rd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.715770,-73.749500,08/04/2022,194978,2022-08-04 01:23:01,,,,09/02/2021,J1772
ELEC,Lake Riley Lodge,100 Norris Dr,,Rochester,NY,14610,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,43.141410,-77.574932,04/08/2020,123261,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,NYC FLEET DPR_ICAHN_1_L3,10 Central Rd,,New York,NY,10035,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.792194,-73.924550,08/04/2022,170122,2022-08-04 01:07:02,,,,12/12/2020,CHADEMO J1772COMBO
ELEC,Serafini Nissan-Volvo,3101 Vestal Pkwy E,,Vestal,NY,13850,,607-729-3511,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,42.095812,-76.003703,06/09/2020,44204,2021-03-11 23:22:17,P,,,11/30/2011,J1772
ELEC,GreenStar Co-op,770 Cascadilla St,,Ithaca,NY,14850,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,200-9,42.445432,-76.509798,10/09/2020,166347,2021-03-11 23:22:17,P,,,05/26/2020,J1772
ELEC,7 Marcus Garvey Blvd,7 Marcus Garvey Blvd,,Brooklyn,NY,11206,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.700039,-73.941261,08/04/2022,202055,2022-08-04 01:49:45,,,,12/04/2021,J1772
ELEC,FUCCILLO TOYOTA SERVICE CHARGER,1974 Alvin Rd,,Grand Island,NY,14072,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.014840,-78.972300,08/04/2022,213477,2022-08-04 01:27:18,,,,04/06/2022,J1772
ELEC,The Shops at Atlas Park - Tesla Supercharger,8000 Cooper Avenue,,Glendale,NY,11385,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,40.707998,-73.866983,10/11/2021,149312,2021-11-04 18:37:47,P,,,09/30/2019,TESLA
ELEC,Riverhead Auto Mall,1800 Old Country Rd,,Riverhead,NY,11901,,631-369-0600,E,,Public - Call ahead,Dealership business hours,,,2,2,,Non-Networked,,GPS,40.924758,-72.704752,12/03/2020,44186,2021-03-11 23:22:17,P,,,11/30/2011,CHADEMO J1772 J1772COMBO
ELEC,NEW HARTFORD GW-1 1.6,8635 Clinton St,,New Hartford,NY,13413,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.092865,-75.316660,08/04/2022,174767,2022-08-04 01:06:49,,,,01/27/2021,J1772
ELEC,STATE ROUTE 42 THOMPSON TOWN H,4052 NY-42 Town Hall,,Monticello,NY,12701,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.668821,-74.672147,08/04/2022,162346,2022-08-04 00:55:15,,,,06/12/2020,J1772
ELEC,RRH UNITY POB 2,1561 Long Pond Rd,,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.191075,-77.703873,08/04/2022,150002,2022-08-04 01:07:18,,,,12/13/2019,J1772
ELEC,AUSTERLITZ EVSE AUSTERLITZ EVSE,812 NY-203,,Spencertown,NY,12165,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.323037,-73.545487,08/04/2022,162193,2022-08-04 00:59:09,,,,06/12/2020,J1772
ELEC,Alexander Apartments South,225 Patroon Creek Blvd,,Albany,NY,12206,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,8,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.682750,-73.805630,07/12/2022,223143,2022-07-12 20:31:42,P,,,11/03/2021,J1772
ELEC,Brockport Landing,18 N Main St,,Brockport,NY,14420,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,8,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,43.217270,-77.935880,07/12/2022,223254,2022-07-12 20:31:42,P,,,01/25/2022,J1772
ELEC,PRIMA LOFTS LL ALB LOFTS 1.5,1373 Broadway,,Menands,NY,12204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.676170,-73.733420,08/04/2022,175105,2022-08-04 01:09:55,,,,01/27/2021,J1772
ELEC,Village of Bergen - Municipal Parking,18 Buffalo St,Located in the Village of Bergen Municipal Parking Lot between 16 & 18 Buffalo Street,Bergen,NY,14416,,585-494-1513,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.085186,-77.943321,06/14/2022,116923,2022-06-14 16:24:51,LG,,,11/19/2018,J1772
ELEC,BURNS MGT BROOM SHOP 6,6 Broom Shop Ln,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.740052,-73.790525,08/04/2022,193395,2022-08-04 01:20:39,,,,07/31/2021,J1772
ELEC,HYATT PLACE HOTEL AMHERST 2,5020 Main Street,,Amherst,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960455,-78.769121,08/04/2022,174886,2022-08-04 01:09:17,,,,01/27/2021,J1772
ELEC,145 Brooklyn Ave,145 Brooklyn Ave,,Brooklyn,NY,11213,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.674612,-73.944569,08/04/2022,202163,2022-08-04 01:49:45,,,,12/08/2021,J1772
ELEC,iPark 112 E 65th Street - Tesla Destination,112 E 65th St,,New York,NY,10065,,646-556-7342  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766174,-73.966419,11/03/2020,115001,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,The Veneto,250 East 53rd Street,,New York,NY,10022,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.756766,-73.967481,08/03/2022,124140,2022-08-03 22:55:14,,,,06/21/2019,J1772
ELEC,DAVISANDKINGDDS STATION 1,863 Route 146,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.865273,-73.789560,08/04/2022,163548,2022-08-04 01:13:11,,,,06/23/2020,J1772
ELEC,CITY OF ITHACA SENECA STREET,202 NY-79,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.440667,-76.496214,08/04/2022,162307,2022-08-04 00:56:19,,,,06/12/2020,J1772
ELEC,NYSE Thruway - Exit 43 - Manchester,1190 State Rte 21,,Shortsville,NY,14548,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.976778,-77.227869,05/06/2021,187174,2021-12-06 18:36:15,P,,,03/22/2021,J1772
ELEC,NORTZ & VIRKLER NORTZ & VIRKLER,7468 south state st,,Lowville,NY,13367,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.782240,-75.487946,08/04/2022,167491,2022-08-04 01:15:39,,,,10/13/2020,J1772
ELEC,COLE GROUP COLONIE EAST 4,173 Doorstone Dr,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.745510,-73.770770,08/04/2022,154058,2022-08-04 01:09:37,,,,02/27/2020,J1772
ELEC,Champion Parking 230 W 55th Street - Tesla Destination,230 W 55th St,,New York,NY,10019,,646-402-6984  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764693,-73.982708,11/03/2020,115061,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,NYSE Thruway - NYPA,447 I-90W,,Angola,NY,14006,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal,A APPLE_PAY D M V,,,2,,EV Connect,http://evconnect.com/,GPS,42.635718,-78.990468,06/07/2021,190222,2021-12-06 18:36:15,LG,,,03/04/2021,CHADEMO J1772COMBO
ELEC,"The Inn at Cooperstown, a Select Registry Property - Tesla Destination",16 Chestnut St,,Cooperstown,NY,13326,,607-547-5756  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.701630,-74.926982,11/03/2020,114925,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,RapidPark 600 Columbus Ave - Tesla Destination,600 Columbus Ave,,New York,NY,10128,,212-874-7086  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.788716,-73.970934,11/03/2020,115169,2021-03-11 23:22:17,P,,,08/15/2016,J1772 TESLA
ELEC,SUNY BUFFALO JACOBS 7,50 Augspurger Rd,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.998864,-78.787049,08/04/2022,182265,2022-08-04 01:17:53,,,,01/27/2021,J1772
